sampling_period,patch,date,time,treatment,divers,observer,transect,heading,quadrat,shoot_count,distance_patch,above_ground,below_ground,shoot_bag_num,percent_total_n,percent_total_c,total_grunt_nh4_rate_ug,total_grunt_nh4_rate,mean_sand_depth,sd_sand_depth,original_cuke_density,final_cuke_density,true_seagrass_area,total_reef_area,log_original_cuke_density,log_final_cuke_density,lat,lon,total_cuke_excretion_initial,total_cuke_excretion_final,patch_size,grunt_pee_m2,cuke_pee_final_m2,log_grunt_pee_m2,log_cuke_pee_m2,scale_log_og_cukes,scale_log_cukes_final,scale_log_grunt_pee_m2,scale_log_cuke_pee_m2,scale_distance,scale_sand,scale_seagrass_area,scale_reef_area,scale_patch_size,cont_treatment,scale_cont_treatment,mean_blade_height,sd_blade_height,n_blade_height,se_blade_height
0,E1,2019-05-26,10:00:00,half,"RM, HW",RM,2,0,3,114,4.3,0.606,2.231,T2Q3,0.01838,0.36618,267909.2656700404,19122.717035691676,10.25,3.304037933599835,0.1086291872645309,0.05013654796824503,119.67317741540998,209.33908291659517,-2.2198151482497193,-2.8534075662463,24.81238897,-76.26444602,174,79.2,329.01226033200516,159.791169990522,0.6618024331808344,5.075414259390576,-0.2851060157623523,-0.7312423820808026,-0.028144449761861024,0.7585117941555953,-0.0014388914262346152,1.6176507073355522,-0.9157583422285828,1.9912173580339836,4.1370914530157625,3.524888985595452,-0.5,0,8.04,2.0851858430365384,5,0.9325234581499813
0,E1,2019-05-26,10:00:00,half,"RM, HW",HW,3,180,1,338,0.2,1.199,1.655,T3Q1,0.01944,0.36671,267909.2656700404,19122.717035691676,9,2.160246899469287,0.1086291872645309,0.05013654796824503,119.67317741540998,209.33908291659517,-2.2198151482497193,-2.8534075662463,24.81238897,-76.26444602,174,79.2,329.01226033200516,159.791169990522,0.6618024331808344,5.075414259390576,-0.2851060157623523,-0.7312423820808026,-0.028144449761861024,0.7585117941555953,-0.0014388914262346152,-0.9864297575511995,-1.0934846803526184,1.9912173580339836,4.1370914530157625,3.524888985595452,-0.5,0,10.86,1.359411637437314,5,0.6079473661428264
0,E1,2019-05-26,10:00:00,half,"RM, HW",RM,3,180,2,240,3.9,1.319,5.948,T3Q2,0.018680000000000002,0.3674,267909.2656700404,19122.717035691676,14.75,3.4034296427770228,0.1086291872645309,0.05013654796824503,119.67317741540998,209.33908291659517,-2.2198151482497193,-2.8534075662463,24.81238897,-76.26444602,174,79.2,329.01226033200516,159.791169990522,0.6618024331808344,5.075414259390576,-0.2851060157623523,-0.7312423820808026,-0.028144449761861024,0.7585117941555953,-0.0014388914262346152,1.3635940766148933,-0.27594352498205493,1.9912173580339836,4.1370914530157625,3.524888985595452,-0.5,0,7.26,0.9154233993076643,5,0.40938978980917423
0,E1,2019-05-26,10:00:00,half,"RM, HW",RM,3,180,3,114,6,0.686,3.017,T3Q3,0.01838,0.36618,267909.2656700404,19122.717035691676,10.25,3.304037933599835,0.1086291872645309,0.05013654796824503,119.67317741540998,209.33908291659517,-2.2198151482497193,-2.8534075662463,24.81238897,-76.26444602,174,79.2,329.01226033200516,159.791169990522,0.6618024331808344,5.075414259390576,-0.2851060157623523,-0.7312423820808026,-0.028144449761861024,0.7585117941555953,-0.0014388914262346152,2.6973913878983518,-0.9157583422285828,1.9912173580339836,4.1370914530157625,3.524888985595452,-0.5,0,8.34,1.1304866208850064,5,0.5055689863905816
0,78S,2019-05-27,09:30:00,natural,"RM, HW",RM,1,90,1,127,0,0.73,2.999,T1Q1,0.01776,0.37235,0,0,24.75,3.2015621187164243,1.2765712118986425,1.2765712118986425,10.18352903373492,36.035862214866945,0.2441777429813232,0.2500442311765116,24.85274599,-76.24708501,159.6,159.6,46.219391248601866,0,15.672366570694104,-1.397130055791962,2.7576336169575915,1.5452864675143552,1.7480065775023212,-2.4348889174418593,1.7276713268988386,-1.1134580729115289,1.1458671800102294,-0.8246713272674112,0.09094413995893554,-0.389977074534518,0,1.2236643728386054,12.76,4.995297788921097,5,2.233965084776394
0,78S,2019-05-27,09:30:00,natural,"RM, HW",HW,1,90,2,112,1,0.279,2.261,T1Q2,0.017390000000000003,0.37412999999999996,0,0,34.375,4.422951503238533,1.2765712118986425,1.2765712118986425,10.18352903373492,36.035862214866945,0.2441777429813232,0.2500442311765116,24.85274599,-76.24708501,159.6,159.6,46.219391248601866,0,15.672366570694104,-1.397130055791962,2.7576336169575915,1.5452864675143552,1.7480065775023212,-2.4348889174418593,1.7276713268988386,-0.47831649610988214,2.5143599835653028,-0.8246713272674112,0.09094413995893554,-0.389977074534518,0,1.2236643728386054,8.4,1.1313708498984762,5,0.5059644256269408
0,78S,2019-05-27,09:30:00,natural,"RM, HW",RM,1,90,3,46,2.6,0.234,1.5,T1Q3,0.01753,0.37009000000000003,0,0,28,8.082903768654761,1.2765712118986425,1.2765712118986425,10.18352903373492,36.035862214866945,0.2441777429813232,0.2500442311765116,24.85274599,-76.24708501,159.6,159.6,46.219391248601866,0,15.672366570694104,-1.397130055791962,2.7576336169575915,1.5452864675143552,1.7480065775023212,-2.4348889174418593,1.7276713268988386,0.5379100267727527,1.6079556591327218,-0.8246713272674112,0.09094413995893554,-0.389977074534518,0,1.2236643728386054,6.72,2.0425474290698853,5,0.9134549797335386
0,78S,2019-05-27,09:30:00,natural,"RM, HW",HW,2,0,1,162,0.1,1.114,1.349,T2Q1,0.01776,0.37235,0,0,24.75,3.2015621187164243,1.2765712118986425,1.2765712118986425,10.18352903373492,36.035862214866945,0.2441777429813232,0.2500442311765116,24.85274599,-76.24708501,159.6,159.6,46.219391248601866,0,15.672366570694104,-1.397130055791962,2.7576336169575915,1.5452864675143552,1.7480065775023212,-2.4348889174418593,1.7276713268988386,-1.049943915231364,1.1458671800102294,-0.8246713272674112,0.09094413995893554,-0.389977074534518,0,1.2236643728386054,10.72,1.331164903383499,5,0.5953150426454886
0,78S,2019-05-27,09:30:00,natural,"RM, HW",RM,2,0,2,311,1.3,NA,NA,T2Q2,0.017390000000000003,0.37412999999999996,0,0,34.375,4.422951503238533,1.2765712118986425,1.2765712118986425,10.18352903373492,36.035862214866945,0.2441777429813232,0.2500442311765116,24.85274599,-76.24708501,159.6,159.6,46.219391248601866,0,15.672366570694104,-1.397130055791962,2.7576336169575915,1.5452864675143552,1.7480065775023212,-2.4348889174418593,1.7276713268988386,-0.2877740230693881,2.5143599835653028,-0.8246713272674112,0.09094413995893554,-0.389977074534518,0,1.2236643728386054,12,1.5427248620541507,5,0.6899275324264134
0,78S,2019-05-27,09:30:00,natural,"RM, HW",RM,2,0,3,80,3,0.55,2.707,T2Q3,0.01753,0.37009000000000003,0,0,28,8.082903768654761,1.2765712118986425,1.2765712118986425,10.18352903373492,36.035862214866945,0.2441777429813232,0.2500442311765116,24.85274599,-76.24708501,159.6,159.6,46.219391248601866,0,15.672366570694104,-1.397130055791962,2.7576336169575915,1.5452864675143552,1.7480065775023212,-2.4348889174418593,1.7276713268988386,0.7919666574934113,1.6079556591327218,-0.8246713272674112,0.09094413995893554,-0.389977074534518,0,1.2236643728386054,8.959999999999999,2.041568024827975,5,0.9130169768410661
0,78S,2019-05-27,09:30:00,natural,"RM, HW",HW,3,180,1,278,0.3,0.394,1.495,T3Q1,0.01776,0.37235,0,0,24.75,3.2015621187164243,1.2765712118986425,1.2765712118986425,10.18352903373492,36.035862214866945,0.2441777429813232,0.2500442311765116,24.85274599,-76.24708501,159.6,159.6,46.219391248601866,0,15.672366570694104,-1.397130055791962,2.7576336169575915,1.5452864675143552,1.7480065775023212,-2.4348889174418593,1.7276713268988386,-0.9229155998710349,1.1458671800102294,-0.8246713272674112,0.09094413995893554,-0.389977074534518,0,1.2236643728386054,9.96,2.286482013924448,5,1.0225458424931373
0,78S,2019-05-27,09:30:00,natural,"RM, HW",RM,3,180,2,229,2.3,1.426,6.638,T3Q2,0.017390000000000003,0.37412999999999996,0,0,34.375,4.422951503238533,1.2765712118986425,1.2765712118986425,10.18352903373492,36.035862214866945,0.2441777429813232,0.2500442311765116,24.85274599,-76.24708501,159.6,159.6,46.219391248601866,0,15.672366570694104,-1.397130055791962,2.7576336169575915,1.5452864675143552,1.7480065775023212,-2.4348889174418593,1.7276713268988386,0.3473675537322585,2.5143599835653028,-0.8246713272674112,0.09094413995893554,-0.389977074534518,0,1.2236643728386054,16.92,2.551862065237853,5,1.1412274094149686
0,78S,2019-05-27,09:30:00,natural,"RM, HW",RM,3,180,3,86,3.8,1.249,6.642,T3Q3,0.01753,0.37009000000000003,0,0,28,8.082903768654761,1.2765712118986425,1.2765712118986425,10.18352903373492,36.035862214866945,0.2441777429813232,0.2500442311765116,24.85274599,-76.24708501,159.6,159.6,46.219391248601866,0,15.672366570694104,-1.397130055791962,2.7576336169575915,1.5452864675143552,1.7480065775023212,-2.4348889174418593,1.7276713268988386,1.3000799189347287,1.6079556591327218,-0.8246713272674112,0.09094413995893554,-0.389977074534518,0,1.2236643728386054,7.4799999999999995,2.571380951940027,5,1.1499565209172038
0,FFA,2019-05-27,12:00:00,zero,"RM, HW",HW,1,90,1,316,0,1.355,4.506,T1Q1,0.01776,0.37632,8585.682325600297,612.8252909065166,27.625,6.574889099191458,0.3921476241023302,0,35.70084105965851,13.242487039961153,-0.9361169179868996,-4.891386666278263,24.851025,-76.244734,168,0,48.94332809961966,17.165570129914986,0,2.8572099227877104,-2.4064789070070094,0.4547902829353291,-1.194509809478628,-0.33589790966987476,-1.2069602261090813,-1.1134580729115289,1.554637757695511,-0.16840919404158747,-0.44121765914674926,-0.35226803341707097,-1,-1.2236643728386054,8.06,0.6655824516917497,5,0.2976575213227444
0,FFA,2019-05-27,12:00:00,zero,"RM, HW",RM,1,90,2,280,1,0.974,2.321,T1Q2,0.01825,0.38028,8585.682325600297,612.8252909065166,24.375,2.9261749776799064,0.3921476241023302,0,35.70084105965851,13.242487039961153,-0.9361169179868996,-4.891386666278263,24.851025,-76.244734,168,0,48.94332809961966,17.165570129914986,0,2.8572099227877104,-2.4064789070070094,0.4547902829353291,-1.194509809478628,-0.33589790966987476,-1.2069602261090813,-0.47831649610988214,1.0925492785730186,-0.16840919404158747,-0.44121765914674926,-0.35226803341707097,-1,-1.2236643728386054,8.08,2.4913851568956575,5,1.1141813137905339
0,FFA,2019-05-27,12:00:00,zero,"RM, HW",HW,1,90,3,68,2.5,0.059,0.749,T1Q3,0.01799,0.37632,8585.682325600297,612.8252909065166,26.25,3.593976442141304,0.3921476241023302,0,35.70084105965851,13.242487039961153,-0.9361169179868996,-4.891386666278263,24.851025,-76.244734,168,0,48.94332809961966,17.165570129914986,0,2.8572099227877104,-2.4064789070070094,0.4547902829353291,-1.194509809478628,-0.33589790966987476,-1.2069602261090813,0.474395869092588,1.359138785759072,-0.16840919404158747,-0.44121765914674926,-0.35226803341707097,-1,-1.2236643728386054,6.88,0.9731392500562288,5,0.4352011029397787
0,FFA,2019-05-27,12:00:00,zero,"RM, HW",RM,2,0,1,339,0.6,1.529,9.221,T2Q1,0.01776,0.37632,8585.682325600297,612.8252909065166,27.625,6.574889099191458,0.3921476241023302,0,35.70084105965851,13.242487039961153,-0.9361169179868996,-4.891386666278263,24.851025,-76.244734,168,0,48.94332809961966,17.165570129914986,0,2.8572099227877104,-2.4064789070070094,0.4547902829353291,-1.194509809478628,-0.33589790966987476,-1.2069602261090813,-0.7323731268305409,1.554637757695511,-0.16840919404158747,-0.44121765914674926,-0.35226803341707097,-1,-1.2236643728386054,11.36,3.9652238272258975,5,1.7733020047357975
0,FFA,2019-05-27,12:00:00,zero,"RM, HW",HW,2,0,2,282,2.1,0.546,1.54,T2Q2,0.01825,0.38028,8585.682325600297,612.8252909065166,24.375,2.9261749776799064,0.3921476241023302,0,35.70084105965851,13.242487039961153,-0.9361169179868996,-4.891386666278263,24.851025,-76.244734,168,0,48.94332809961966,17.165570129914986,0,2.8572099227877104,-2.4064789070070094,0.4547902829353291,-1.194509809478628,-0.33589790966987476,-1.2069602261090813,0.22033923837192934,1.0925492785730186,-0.16840919404158747,-0.44121765914674926,-0.35226803341707097,-1,-1.2236643728386054,7.24,1.6379865689315036,5,0.7325298628724974
0,FFA,2019-05-27,12:00:00,zero,"RM, HW",RM,2,0,3,103,3.7,0.509,2.952,T2Q3,0.01799,0.37632,8585.682325600297,612.8252909065166,26.25,3.593976442141304,0.3921476241023302,0,35.70084105965851,13.242487039961153,-0.9361169179868996,-4.891386666278263,24.851025,-76.244734,168,0,48.94332809961966,17.165570129914986,0,2.8572099227877104,-2.4064789070070094,0.4547902829353291,-1.194509809478628,-0.33589790966987476,-1.2069602261090813,1.2365657612545642,1.359138785759072,-0.16840919404158747,-0.44121765914674926,-0.35226803341707097,-1,-1.2236643728386054,8.22,1.0281050529979903,5,0.459782557302906
0,FFA,2019-05-27,12:00:00,zero,"RM, HW",HW,3,180,1,290,0.1,0.773,0.291,T3Q1,0.01776,0.37632,8585.682325600297,612.8252909065166,27.625,6.574889099191458,0.3921476241023302,0,35.70084105965851,13.242487039961153,-0.9361169179868996,-4.891386666278263,24.851025,-76.244734,168,0,48.94332809961966,17.165570129914986,0,2.8572099227877104,-2.4064789070070094,0.4547902829353291,-1.194509809478628,-0.33589790966987476,-1.2069602261090813,-1.049943915231364,1.554637757695511,-0.16840919404158747,-0.44121765914674926,-0.35226803341707097,-1,-1.2236643728386054,14.1,1.3802173741842259,5,0.6172519744804384
0,FFA,2019-05-27,12:00:00,zero,"RM, HW",RM,3,180,2,194,0.75,0.607,3.028,T3Q2,0.01825,0.38028,8585.682325600297,612.8252909065166,24.375,2.9261749776799064,0.3921476241023302,0,35.70084105965851,13.242487039961153,-0.9361169179868996,-4.891386666278263,24.851025,-76.244734,168,0,48.94332809961966,17.165570129914986,0,2.8572099227877104,-2.4064789070070094,0.4547902829353291,-1.194509809478628,-0.33589790966987476,-1.2069602261090813,-0.6371018903102939,1.0925492785730186,-0.16840919404158747,-0.44121765914674926,-0.35226803341707097,-1,-1.2236643728386054,10,1.4747881203752624,5,0.6595452979136458
0,FFA,2019-05-27,12:00:00,zero,"RM, HW",RM,3,180,3,27,2.7,0.096,0.837,T3Q3,0.01799,0.37632,8585.682325600297,612.8252909065166,26.25,3.593976442141304,0.3921476241023302,0,35.70084105965851,13.242487039961153,-0.9361169179868996,-4.891386666278263,24.851025,-76.244734,168,0,48.94332809961966,17.165570129914986,0,2.8572099227877104,-2.4064789070070094,0.4547902829353291,-1.194509809478628,-0.33589790966987476,-1.2069602261090813,0.6014241844529175,1.359138785759072,-0.16840919404158747,-0.44121765914674926,-0.35226803341707097,-1,-1.2236643728386054,9.54,3.1643324730502007,5,1.4151325026300539
0,Check5,2019-05-27,14:30:00,half,"RM, HW",RM,1,90,1,115,0,1.239,1.555,T1Q1,0.01776,0.36739,60402.76535310702,4311.403665460886,17.75,3.774917217635375,0.4715336065425581,0.23576680327127905,25.448875400394062,18.87259315183695,-0.7517649036425628,-1.4135512652851705,24.846717,-76.250533,154.8,75.6,44.32146855223101,169.41430996963138,2.970661721218116,5.133805957319224,1.118674301019808,0.6251165369717944,0.7959064506544593,0.7873208807584219,0.7962931471385818,-1.1134580729115289,0.15059968651563035,-0.43207242183265254,-0.30977036910475936,-0.4162511215883045,-0.5,0,19.04,5.466991860246364,5,2.44491308638978
0,Check5,2019-05-27,14:30:00,half,"RM, HW",HW,1,90,2,233,1.8,0.591,3.434,T1Q2,0.01685,0.36873,60402.76535310702,4311.403665460886,16.75,4.112987559751022,0.4715336065425581,0.23576680327127905,25.448875400394062,18.87259315183695,-0.7517649036425628,-1.4135512652851705,24.846717,-76.250533,154.8,75.6,44.32146855223101,169.41430996963138,2.970661721218116,5.133805957319224,1.118674301019808,0.6251165369717944,0.7959064506544593,0.7873208807584219,0.7962931471385818,0.0297967653314353,0.008418616016401922,-0.43207242183265254,-0.30977036910475936,-0.4162511215883045,-0.5,0,8.9,0.8306623862918074,5,0.37148351242013417
0,Check5,2019-05-27,14:30:00,half,"RM, HW",RM,1,90,3,120,3.4,0.303,1.869,T1Q3,0.01705,0.36438000000000004,60402.76535310702,4311.403665460886,22.875,2.5940637360455634,0.4715336065425581,0.23576680327127905,25.448875400394062,18.87259315183695,-0.7517649036425628,-1.4135512652851705,24.846717,-76.250533,154.8,75.6,44.32146855223101,169.41430996963138,2.970661721218116,5.133805957319224,1.118674301019808,0.6251165369717944,0.7959064506544593,0.7873208807584219,0.7962931471385818,1.04602328821407,0.879277672824176,-0.43207242183265254,-0.30977036910475936,-0.4162511215883045,-0.5,0,6.92,0.6723094525588643,5,0.3006659275674581
0,Check5,2019-05-27,14:30:00,half,"RM, HW",HW,2,0,1,285,0.1,1.242,5.532,T2Q1,0.01776,0.36739,60402.76535310702,4311.403665460886,17.75,3.774917217635375,0.4715336065425581,0.23576680327127905,25.448875400394062,18.87259315183695,-0.7517649036425628,-1.4135512652851705,24.846717,-76.250533,154.8,75.6,44.32146855223101,169.41430996963138,2.970661721218116,5.133805957319224,1.118674301019808,0.6251165369717944,0.7959064506544593,0.7873208807584219,0.7962931471385818,-1.049943915231364,0.15059968651563035,-0.43207242183265254,-0.30977036910475936,-0.4162511215883045,-0.5,0,13.68,4.092920717531674,5,1.8304097901836078
0,Check5,2019-05-27,14:30:00,half,"RM, HW",RM,2,0,2,229,1.6,0.724,9.144,T2Q2,0.01685,0.36873,60402.76535310702,4311.403665460886,16.75,4.112987559751022,0.4715336065425581,0.23576680327127905,25.448875400394062,18.87259315183695,-0.7517649036425628,-1.4135512652851705,24.846717,-76.250533,154.8,75.6,44.32146855223101,169.41430996963138,2.970661721218116,5.133805957319224,1.118674301019808,0.6251165369717944,0.7959064506544593,0.7873208807584219,0.7962931471385818,-0.09723155002889403,0.008418616016401922,-0.43207242183265254,-0.30977036910475936,-0.4162511215883045,-0.5,0,6.92,0.7563068160475614,5,0.3382306905057552
0,Check5,2019-05-27,14:30:00,half,"RM, HW",HW,2,0,3,174,3.1,0.555,4.432,T2Q3,0.01705,0.36438000000000004,60402.76535310702,4311.403665460886,22.875,2.5940637360455634,0.4715336065425581,0.23576680327127905,25.448875400394062,18.87259315183695,-0.7517649036425628,-1.4135512652851705,24.846717,-76.250533,154.8,75.6,44.32146855223101,169.41430996963138,2.970661721218116,5.133805957319224,1.118674301019808,0.6251165369717944,0.7959064506544593,0.7873208807584219,0.7962931471385818,0.8554808151735761,0.879277672824176,-0.43207242183265254,-0.30977036910475936,-0.4162511215883045,-0.5,0,5.36,0.9736529155710467,5,0.43543082114154474
0,Check5,2019-05-27,14:30:00,half,"RM, HW",RM,3,180,1,215,0.3,0.649,5.693,T3Q1,0.01776,0.36739,60402.76535310702,4311.403665460886,17.75,3.774917217635375,0.4715336065425581,0.23576680327127905,25.448875400394062,18.87259315183695,-0.7517649036425628,-1.4135512652851705,24.846717,-76.250533,154.8,75.6,44.32146855223101,169.41430996963138,2.970661721218116,5.133805957319224,1.118674301019808,0.6251165369717944,0.7959064506544593,0.7873208807584219,0.7962931471385818,-0.9229155998710349,0.15059968651563035,-0.43207242183265254,-0.30977036910475936,-0.4162511215883045,-0.5,0,15.88,3.0744105126023755,5,1.374918179383777
0,Check5,2019-05-27,14:30:00,half,"RM, HW",HW,3,180,2,303,2,0.983,4.888,T3Q2,0.01685,0.36873,60402.76535310702,4311.403665460886,16.75,4.112987559751022,0.4715336065425581,0.23576680327127905,25.448875400394062,18.87259315183695,-0.7517649036425628,-1.4135512652851705,24.846717,-76.250533,154.8,75.6,44.32146855223101,169.41430996963138,2.970661721218116,5.133805957319224,1.118674301019808,0.6251165369717944,0.7959064506544593,0.7873208807584219,0.7962931471385818,0.15682508069176462,0.008418616016401922,-0.43207242183265254,-0.30977036910475936,-0.4162511215883045,-0.5,0,6.68,1.005982107196743,5,0.4498888751680795
0,Check5,2019-05-27,14:30:00,half,"RM, HW",RM,3,180,3,180,3.6,0.307,2.73,T3Q3,0.01705,0.36438000000000004,60402.76535310702,4311.403665460886,22.875,2.5940637360455634,0.4715336065425581,0.23576680327127905,25.448875400394062,18.87259315183695,-0.7517649036425628,-1.4135512652851705,24.846717,-76.250533,154.8,75.6,44.32146855223101,169.41430996963138,2.970661721218116,5.133805957319224,1.118674301019808,0.6251165369717944,0.7959064506544593,0.7873208807584219,0.7962931471385818,1.1730516035743994,0.879277672824176,-0.43207242183265254,-0.30977036910475936,-0.4162511215883045,-0.5,0,6.18,1.0084641788382966,5,0.4509988913511872
